,"Input dims, index dim",Input size (>95% mem util)*,Sparsity,GPU clock time
0,2; 1,"(44000, 44000)",0.0,0.3553425557911396
1,2; 1,"(44000, 44000)",0.5,0.3558780625462532
2,2; 1,"(44000, 44000)",0.9,0.35630711168050766
3,2; 1,"(44000, 44000)",0.99,0.3560472000390291
