,"Reduce factor, shape, dim",Input size,Sparsity,Total elements,Input memory,Total Memory,GPU clock time py geo (IQR)
785,8 square 1,"(1364, 1364)",0,3720992,18.60496,23.068672,0.0005241825710982084(0.0)
786,8 square 0,"(1371, 1371)",0,3759282,18.79641,23.068672,0.00042198638897389173(0.0)
787,8 square 1,"(1371, 1371)",0,3759282,18.79641,23.068672,0.0005233872612006962(0.0)
788,8 square 0,"(1378, 1378)",0,3797768,18.98884,23.068672,0.0004236877104267478(0.0)
789,8 square 1,"(1378, 1378)",0,3797768,18.98884,23.068672,0.0005266215815208853(0.0)
790,8 square 0,"(1386, 1386)",0,3841992,19.20996,44.040192,0.0004244521399959922(0.0)
791,8 square 1,"(1386, 1386)",0,3841992,19.20996,44.040192,0.0005342436814680696(0.0)
792,8 square 0,"(1393, 1393)",0,3880898,19.40449,44.040192,0.00042564911069348455(0.0)
793,8 square 1,"(1393, 1393)",0,3880898,19.40449,44.040192,0.0005394127499312163(0.0)
794,8 square 0,"(1400, 1400)",0,3920000,19.6,44.040192,0.00042565192095935346(0.0)
795,8 square 1,"(1400, 1400)",0,3920000,19.6,44.040192,0.0005412410106509924(0.0)
796,8 square 0,"(1407, 1407)",0,3959298,19.79649,44.040192,0.0004293367709033191(0.0)
797,8 square 1,"(1407, 1407)",0,3959298,19.79649,44.040192,0.0005461899610236287(0.0)
798,8 square 0,"(1414, 1414)",0,3998792,19.99396,44.040192,0.0004276354587636888(0.0)
799,8 square 1,"(1414, 1414)",0,3998792,19.99396,44.040192,0.0005507470713928342(0.0)
