,"Reduce factor, shape, dim",Input size,Sparsity,Total elements,Input memory,Total Memory,GPU clock time py geo (IQR)
282,2 square 0,"(4417, 4417)",0,39019778,195.09889,301.989888,0.002189087000006111(0.0)
283,2 square 1,"(4417, 4417)",0,39019778,195.09889,301.989888,0.0036462197799119168(0.0)
284,2 square 0,"(4467, 4467)",0,39908178,199.54089,310.378496,0.0022516788300708866(0.0)
285,2 square 1,"(4467, 4467)",0,39908178,199.54089,310.378496,0.0037430533199221826(0.0)
286,2 square 0,"(4515, 4515)",0,40770450,203.85225,312.475648,0.0022858823800925164(0.0)
287,2 square 1,"(4515, 4515)",0,40770450,203.85225,312.475648,0.0038363280601333826(0.0)
288,2 square 0,"(4564, 4564)",0,41660192,208.30096,316.669952,0.002336272380052833(0.0)
289,2 square 1,"(4564, 4564)",0,41660192,208.30096,316.669952,0.003928106050007045(0.0)
290,2 square 0,"(4612, 4612)",0,42541088,212.70544,320.864256,0.0023872576000576375(0.0)
291,2 square 1,"(4612, 4612)",0,42541088,212.70544,320.864256,0.004022588160005398(0.0)
292,2 square 0,"(4659, 4659)",0,43412562,217.06281,322.961408,0.0024371669899846894(0.0)
293,2 square 1,"(4659, 4659)",0,43412562,217.06281,322.961408,0.004109721310087479(0.0)
294,2 square 0,"(4706, 4706)",0,44292872,221.46436,331.350016,0.002488338660041336(0.0)
295,2 square 1,"(4706, 4706)",0,44292872,221.46436,331.350016,0.004201659810059937(0.0)
296,2 square 0,"(4752, 4752)",0,45163008,225.81504,335.54432,0.00253725016998942(0.0)
297,2 square 1,"(4752, 4752)",0,45163008,225.81504,335.54432,0.00430365050007822(0.0)
298,2 square 0,"(4798, 4798)",0,46041608,230.20804,337.641472,0.002589790230122162(0.0)
299,2 square 1,"(4798, 4798)",0,46041608,230.20804,337.641472,0.004390753690095153(0.0)
300,2 square 0,"(4844, 4844)",0,46928672,234.64336,350.224384,0.0026407735400425735(0.0)
301,2 square 1,"(4844, 4844)",0,46928672,234.64336,350.224384,0.004482532399997581(0.0)
302,2 square 0,"(4889, 4889)",0,47804642,239.02321,354.418688,0.0026961885299533607(0.0)
303,2 square 1,"(4889, 4889)",0,47804642,239.02321,354.418688,0.004580919090076349(0.0)
304,2 square 0,"(4934, 4934)",0,48688712,243.44356,360.710144,0.002749423899949761(0.0)
305,2 square 1,"(4934, 4934)",0,48688712,243.44356,360.710144,0.004668535130040254(0.0)
306,2 square 0,"(4978, 4978)",0,49560968,247.80484,364.904448,0.002804260400007479(0.0)
307,2 square 1,"(4978, 4978)",0,49560968,247.80484,364.904448,0.004762251610081876(0.0)
308,2 square 0,"(5022, 5022)",0,50440968,252.20484,379.584512,0.002858091300004162(0.0)
309,2 square 1,"(5022, 5022)",0,50440968,252.20484,379.584512,0.004853981240012217(0.0)
310,2 square 0,"(5066, 5066)",0,51328712,256.64356,381.681664,0.002912241890007863(0.0)
311,2 square 1,"(5066, 5066)",0,51328712,256.64356,381.681664,0.004946908940037247(0.0)
312,2 square 0,"(5109, 5109)",0,52203762,261.01881,385.875968,0.0029617936100112276(0.0)
313,2 square 1,"(5109, 5109)",0,52203762,261.01881,385.875968,0.0050406974399811585(0.0)
314,2 square 0,"(5152, 5152)",0,53086208,265.43104,394.264576,0.0030315310299920384(0.0)
315,2 square 1,"(5152, 5152)",0,53086208,265.43104,394.264576,0.005129235649947077(0.0)
316,2 square 0,"(5194, 5194)",0,53955272,269.77636,396.361728,0.0030959746601001824(0.0)
317,2 square 1,"(5194, 5194)",0,53955272,269.77636,396.361728,0.005224468279920984(0.0)
318,2 square 0,"(5236, 5236)",0,54831392,274.15696,408.94464,0.003155474359955406(0.0)
319,2 square 1,"(5236, 5236)",0,54831392,274.15696,408.94464,0.0053200176201062275(0.0)
320,2 square 0,"(5278, 5278)",0,55714568,278.57284,413.138944,0.0032259467701078394(0.0)
321,2 square 1,"(5278, 5278)",0,55714568,278.57284,413.138944,0.005413558959990041(0.0)
322,2 square 0,"(5320, 5320)",0,56604800,283.024,415.236096,0.003298757690063212(0.0)
323,2 square 1,"(5320, 5320)",0,56604800,283.024,415.236096,0.005505332780012395(0.0)
324,2 square 0,"(5361, 5361)",0,57480642,287.40321,423.624704,0.003368849269900238(0.0)
325,2 square 1,"(5361, 5361)",0,57480642,287.40321,423.624704,0.005600055359973339(0.0)
326,2 square 0,"(5402, 5402)",0,58363208,291.81604,427.819008,0.0034496253200632055(0.0)
327,2 square 1,"(5402, 5402)",0,58363208,291.81604,427.819008,0.005700062120013172(0.0)
328,2 square 0,"(5442, 5442)",0,59230728,296.15364,440.40192,0.0035422386199934408(0.0)
329,2 square 1,"(5442, 5442)",0,59230728,296.15364,440.40192,0.0057865613799367565(0.0)
330,2 square 0,"(5482, 5482)",0,60104648,300.52324,444.596224,0.0036563579899666367(0.0)
331,2 square 1,"(5482, 5482)",0,60104648,300.52324,444.596224,0.0058797022899670995(0.0)
332,2 square 0,"(5522, 5522)",0,60984968,304.92484,452.984832,0.0037518021301366387(0.0)
333,2 square 1,"(5522, 5522)",0,60984968,304.92484,452.984832,0.005972010429977672(0.0)
334,2 square 0,"(5562, 5562)",0,61871688,309.35844,457.179136,0.004036606139998185(0.0)
335,2 square 1,"(5562, 5562)",0,61871688,309.35844,457.179136,0.0060649343099794355(0.0)
336,2 square 0,"(5601, 5601)",0,62742402,313.71201,459.276288,0.004039078610076103(0.0)
337,2 square 1,"(5601, 5601)",0,62742402,313.71201,459.276288,0.0061607088999880944(0.0)
338,2 square 0,"(5640, 5640)",0,63619200,318.096,471.8592,0.004178048400062835(0.0)
339,2 square 1,"(5640, 5640)",0,63619200,318.096,471.8592,0.006252434530033497(0.0)
340,2 square 0,"(5679, 5679)",0,64502082,322.51041,476.053504,0.004329372799984413(0.0)
341,2 square 1,"(5679, 5679)",0,64502082,322.51041,476.053504,0.006345636350015411(0.0)
342,2 square 0,"(5718, 5718)",0,65391048,326.95524,482.34496,0.0044875715600210244(0.0)
343,2 square 1,"(5718, 5718)",0,65391048,326.95524,482.34496,0.006447805000061635(0.0)
344,2 square 0,"(5756, 5756)",0,66263072,331.31536,486.539264,0.0046311745001003145(0.0)
345,2 square 1,"(5756, 5756)",0,66263072,331.31536,486.539264,0.00654438060009852(0.0)
346,2 square 0,"(5794, 5794)",0,67140872,335.70436,501.219328,0.004780388119979761(0.0)
347,2 square 1,"(5794, 5794)",0,67140872,335.70436,501.219328,0.006644049940077821(0.0)
348,2 square 0,"(5832, 5832)",0,68024448,340.12224,503.31648,0.004951566499948967(0.0)
349,2 square 1,"(5832, 5832)",0,68024448,340.12224,503.31648,0.006751118429965572(0.0)
350,2 square 0,"(5869, 5869)",0,68890322,344.45161,507.510784,0.005099455329909688(0.0)
351,2 square 1,"(5869, 5869)",0,68890322,344.45161,507.510784,0.006827222099964274(0.0)
352,2 square 0,"(5907, 5907)",0,69785298,348.92649,515.899392,0.00525596993000363(0.0)
353,2 square 1,"(5907, 5907)",0,69785298,348.92649,515.899392,0.006919044529931853(0.0)
354,2 square 0,"(5944, 5944)",0,70662272,353.31136,517.996544,0.005431971720099682(0.0)
355,2 square 1,"(5944, 5944)",0,70662272,353.31136,517.996544,0.007024378169880947(0.0)
356,2 square 0,"(5981, 5981)",0,71544722,357.72361,530.579456,0.005566255479934625(0.0)
357,2 square 1,"(5981, 5981)",0,71544722,357.72361,530.579456,0.007116032680060016(0.0)
358,2 square 0,"(6017, 6017)",0,72408578,362.04289,534.77376,0.0057545589900109915(0.0)
359,2 square 1,"(6017, 6017)",0,72408578,362.04289,534.77376,0.007190869570040377(0.0)
360,2 square 0,"(6054, 6054)",0,73301832,366.50916,536.870912,0.005918203259934671(0.0)
361,2 square 1,"(6054, 6054)",0,73301832,366.50916,536.870912,0.007304026969941333(0.0)
362,2 square 0,"(6090, 6090)",0,74176200,370.881,545.25952,0.006076205100107472(0.0)
363,2 square 1,"(6090, 6090)",0,74176200,370.881,545.25952,0.007392285589885432(0.0)
364,2 square 0,"(6126, 6126)",0,75055752,375.27876,549.453824,0.006231218079919927(0.0)
365,2 square 1,"(6126, 6126)",0,75055752,375.27876,549.453824,0.007492053320020204(0.0)
366,2 square 0,"(6161, 6161)",0,75915842,379.57921,562.036736,0.006379465409991098(0.0)
367,2 square 1,"(6161, 6161)",0,75915842,379.57921,562.036736,0.007580856679996941(0.0)
368,2 square 0,"(6197, 6197)",0,76805618,384.02809,566.23104,0.0065433544600091405(0.0)
369,2 square 1,"(6197, 6197)",0,76805618,384.02809,566.23104,0.007680684830120299(0.0)
370,2 square 0,"(6232, 6232)",0,77675648,388.37824,574.619648,0.006709209819964599(0.0)
371,2 square 1,"(6232, 6232)",0,77675648,388.37824,574.619648,0.007768297029979294(0.0)
372,2 square 0,"(6268, 6268)",0,78575648,392.87824,576.7168,0.006872593720036093(0.0)
373,2 square 1,"(6268, 6268)",0,78575648,392.87824,576.7168,0.007871811150107533(0.0)
374,2 square 0,"(6302, 6302)",0,79430408,397.15204,580.911104,0.007032718669943278(0.0)
375,2 square 1,"(6302, 6302)",0,79430408,397.15204,580.911104,0.007970035479957005(0.0)
376,2 square 0,"(6337, 6337)",0,80315138,401.57569,593.494016,0.007197854680125602(0.0)
377,2 square 1,"(6337, 6337)",0,80315138,401.57569,593.494016,0.008064351240027462(0.0)
378,2 square 0,"(6372, 6372)",0,81204768,406.02384,595.591168,0.007361650269886013(0.0)
379,2 square 1,"(6372, 6372)",0,81204768,406.02384,595.591168,0.008161992380046286(0.0)
380,2 square 0,"(6406, 6406)",0,82073672,410.36836,603.979776,0.007519770439976128(0.0)
381,2 square 1,"(6406, 6406)",0,82073672,410.36836,603.979776,0.008262067920004484(0.0)
382,2 square 0,"(6440, 6440)",0,82947200,414.736,608.17408,0.007688306780037238(0.0)
383,2 square 1,"(6440, 6440)",0,82947200,414.736,608.17408,0.008354252169956453(0.0)
384,2 square 0,"(6474, 6474)",0,83825352,419.12676,610.271232,0.007862875009886921(0.0)
385,2 square 1,"(6474, 6474)",0,83825352,419.12676,610.271232,0.008482209630019498(0.0)
386,2 square 0,"(6508, 6508)",0,84708128,423.54064,624.951296,0.007996625410014531(0.0)
387,2 square 1,"(6508, 6508)",0,84708128,423.54064,624.951296,0.008539087539975298(0.0)
388,2 square 0,"(6542, 6542)",0,85595528,427.97764,629.1456,0.008176578900020104(0.0)
389,2 square 1,"(6542, 6542)",0,85595528,427.97764,629.1456,0.00864837607005029(0.0)
390,2 square 0,"(6575, 6575)",0,86461250,432.30625,635.437056,0.008336318749934435(0.0)
391,2 square 1,"(6575, 6575)",0,86461250,432.30625,635.437056,0.008741777420073048(0.0)
392,2 square 0,"(6609, 6609)",0,87357762,436.78881,639.63136,0.008506395519943907(0.0)
393,2 square 1,"(6609, 6609)",0,87357762,436.78881,639.63136,0.008830798609997146(0.0)
394,2 square 0,"(6642, 6642)",0,88232328,441.16164,652.214272,0.008671530650026398(0.0)
395,2 square 1,"(6642, 6642)",0,88232328,441.16164,652.214272,0.008923389940027846(0.0)
396,2 square 0,"(6675, 6675)",0,89111250,445.55625,654.311424,0.008836894629930613(0.0)
397,2 square 1,"(6675, 6675)",0,89111250,445.55625,654.311424,0.009030914350005333(0.0)
398,2 square 0,"(6708, 6708)",0,89994528,449.97264,658.505728,0.009010188969987211(0.0)
399,2 square 1,"(6708, 6708)",0,89994528,449.97264,658.505728,0.00912105576004251(0.0)
400,4 square 0,"(1224, 1224)",0,2996352,14.98176,23.068672,0.00045064534002449365(0.0)
401,4 square 1,"(1224, 1224)",0,2996352,14.98176,23.068672,0.00028545837005367503(0.0)
402,4 square 0,"(1392, 1392)",0,3875328,19.37664,46.137344,0.0005050846899393946(0.0)
403,4 square 1,"(1392, 1392)",0,3875328,19.37664,46.137344,0.00035391987999901177(0.0)
404,4 square 0,"(1542, 1542)",0,4755528,23.77764,44.040192,0.000537123659887584(0.0)
405,4 square 1,"(1542, 1542)",0,4755528,23.77764,44.040192,0.0004266509599983692(0.0)
406,4 square 0,"(1678, 1678)",0,5631368,28.15684,46.137344,0.0006127105200721416(0.0)
407,4 square 1,"(1678, 1678)",0,5631368,28.15684,46.137344,0.0005161467699508649(0.0)
408,4 square 0,"(1804, 1804)",0,6508832,32.54416,50.331648,0.0006585962299141101(0.0)
409,4 square 1,"(1804, 1804)",0,6508832,32.54416,50.331648,0.0006016373299644329(0.0)
410,4 square 0,"(1922, 1922)",0,7388168,36.94084,54.525952,0.0007111382999573834(0.0)
411,4 square 1,"(1922, 1922)",0,7388168,36.94084,54.525952,0.0006931351199455094(0.0)
412,4 square 0,"(2033, 2033)",0,8266178,41.33089,56.623104,0.0007560048800951336(0.0)
413,4 square 1,"(2033, 2033)",0,8266178,41.33089,56.623104,0.0007741635400452651(0.0)
414,4 square 0,"(2139, 2139)",0,9150642,45.75321,81.788928,0.0008018783599254675(0.0)
415,4 square 1,"(2139, 2139)",0,9150642,45.75321,81.788928,0.0008689455399871804(0.0)
416,4 square 0,"(2239, 2239)",0,10026242,50.13121,85.983232,0.0008510562799347098(0.0)
417,4 square 1,"(2239, 2239)",0,10026242,50.13121,85.983232,0.0009526410099351778(0.0)
418,4 square 0,"(2335, 2335)",0,10904450,54.52225,79.691776,0.0008854991900443565(0.0)
419,4 square 1,"(2335, 2335)",0,10904450,54.52225,79.691776,0.001031795409944607(0.0)
420,4 square 0,"(2427, 2427)",0,11780658,58.90329,83.88608,0.0009374172698881012(0.0)
421,4 square 1,"(2427, 2427)",0,11780658,58.90329,83.88608,0.0011215378899942152(0.0)
422,4 square 0,"(2516, 2516)",0,12660512,63.30256,90.177536,0.000971990830003051(0.0)
423,4 square 1,"(2516, 2516)",0,12660512,63.30256,90.177536,0.001205274429958081(0.0)
424,4 square 0,"(2602, 2602)",0,13540808,67.70404,113.246208,0.0010186069100745954(0.0)
425,4 square 1,"(2602, 2602)",0,13540808,67.70404,113.246208,0.0012944540499302093(0.0)
426,4 square 0,"(2685, 2685)",0,14418450,72.09225,117.440512,0.0010644155798945577(0.0)
427,4 square 1,"(2685, 2685)",0,14418450,72.09225,117.440512,0.0013991497601091396(0.0)
428,4 square 0,"(2766, 2766)",0,15301512,76.50756,123.731968,0.001101489849970676(0.0)
429,4 square 1,"(2766, 2766)",0,15301512,76.50756,123.731968,0.0014829091398860328(0.0)
430,4 square 0,"(2844, 2844)",0,16176672,80.88336,125.82912,0.001150551449973136(0.0)
431,4 square 1,"(2844, 2844)",0,16176672,80.88336,125.82912,0.001572999490017537(0.0)
432,4 square 0,"(2920, 2920)",0,17052800,85.264,130.023424,0.0011913366400403901(0.0)
433,4 square 1,"(2920, 2920)",0,17052800,85.264,130.023424,0.0016669402999104931(0.0)
434,4 square 0,"(2994, 2994)",0,17928072,89.64036,134.217728,0.0012357228100881913(0.0)
435,4 square 1,"(2994, 2994)",0,17928072,89.64036,134.217728,0.0017592048298683948(0.0)
436,4 square 0,"(3067, 3067)",0,18812978,94.06489,136.31488,0.0012733376100368332(0.0)
437,4 square 1,"(3067, 3067)",0,18812978,94.06489,136.31488,0.0018577195699617732(0.0)
438,4 square 0,"(3138, 3138)",0,19694088,98.47044,144.703488,0.001317749829904642(0.0)
439,4 square 1,"(3138, 3138)",0,19694088,98.47044,144.703488,0.0019457422100822442(0.0)
440,4 square 0,"(3207, 3207)",0,20569698,102.84849,148.897792,0.0013576281000860036(0.0)
441,4 square 1,"(3207, 3207)",0,20569698,102.84849,148.897792,0.0020515861800231507(0.0)
442,4 square 0,"(3275, 3275)",0,21451250,107.25625,155.189248,0.0013991082900611219(0.0)
443,4 square 1,"(3275, 3275)",0,21451250,107.25625,155.189248,0.002143031589948805(0.0)
444,4 square 0,"(3341, 3341)",0,22324562,111.62281,159.383552,0.001443518820015015(0.0)
445,4 square 1,"(3341, 3341)",0,22324562,111.62281,159.383552,0.0022486995300278066(0.0)
446,4 square 0,"(3406, 3406)",0,23201672,116.00836,167.77216,0.0014875847898656502(0.0)
447,4 square 1,"(3406, 3406)",0,23201672,116.00836,167.77216,0.0023428284999681636(0.0)
448,4 square 0,"(3470, 3470)",0,24081800,120.409,169.869312,0.0015294578300381544(0.0)
449,4 square 1,"(3470, 3470)",0,24081800,120.409,169.869312,0.0024373288599599616(0.0)
450,4 square 0,"(3533, 3533)",0,24964178,124.82089,174.063616,0.0015661462699063122(0.0)
451,4 square 1,"(3533, 3533)",0,24964178,124.82089,174.063616,0.0025402025300718376(0.0)
452,4 square 0,"(3595, 3595)",0,25848050,129.24025,182.452224,0.0016043673201056664(0.0)
453,4 square 1,"(3595, 3595)",0,25848050,129.24025,182.452224,0.00264666176008177(0.0)
454,4 square 0,"(3655, 3655)",0,26718050,133.59025,184.549376,0.0016528799801017158(0.0)
455,4 square 1,"(3655, 3655)",0,26718050,133.59025,184.549376,0.002736266300053103(0.0)
456,4 square 0,"(3715, 3715)",0,27602450,138.01225,192.937984,0.0016942868400656153(0.0)
457,4 square 1,"(3715, 3715)",0,27602450,138.01225,192.937984,0.0028369712800486013(0.0)
458,4 square 0,"(3773, 3773)",0,28471058,142.35529,197.132288,0.0017395737099286635(0.0)
459,4 square 1,"(3773, 3773)",0,28471058,142.35529,197.132288,0.002962578449951252(0.0)
460,4 square 0,"(3831, 3831)",0,29353122,146.76561,199.22944,0.0017754790899925865(0.0)
461,4 square 1,"(3831, 3831)",0,29353122,146.76561,199.22944,0.0030432815800304526(0.0)
462,4 square 0,"(3888, 3888)",0,30233088,151.16544,207.618048,0.0018232802199781872(0.0)
463,4 square 1,"(3888, 3888)",0,30233088,151.16544,207.618048,0.0031510180399345698(0.0)
464,4 square 0,"(3944, 3944)",0,31110272,155.55136,211.812352,0.0018597607700212393(0.0)
465,4 square 1,"(3944, 3944)",0,31110272,155.55136,211.812352,0.0032560685199860017(0.0)
466,4 square 0,"(4000, 4000)",0,32000000,160.0,220.20096,0.0019062827799643856(0.0)
467,4 square 1,"(4000, 4000)",0,32000000,160.0,220.20096,0.003351308989949757(0.0)
468,4 square 0,"(4054, 4054)",0,32869832,164.34916,222.298112,0.001948446780006634(0.0)
469,4 square 1,"(4054, 4054)",0,32869832,164.34916,222.298112,0.003463200179976411(0.0)
470,4 square 0,"(4108, 4108)",0,33751328,168.75664,251.65824,0.001980470620037522(0.0)
471,4 square 1,"(4108, 4108)",0,33751328,168.75664,251.65824,0.003566586329980055(0.0)
472,4 square 0,"(4161, 4161)",0,34627842,173.13921,255.852544,0.002032469370024046(0.0)
473,4 square 1,"(4161, 4161)",0,34627842,173.13921,255.852544,0.0036626991399680265(0.0)
474,4 square 0,"(4213, 4213)",0,35498738,177.49369,257.949696,0.0020818239299114794(0.0)
475,4 square 1,"(4213, 4213)",0,35498738,177.49369,257.949696,0.003776588610053295(0.0)
476,4 square 0,"(4265, 4265)",0,36380450,181.90225,266.338304,0.0021171847700315995(0.0)
477,4 square 1,"(4265, 4265)",0,36380450,181.90225,266.338304,0.00387996043995372(0.0)
478,4 square 0,"(4316, 4316)",0,37255712,186.27856,270.532608,0.0021576648799236865(0.0)
479,4 square 1,"(4316, 4316)",0,37255712,186.27856,270.532608,0.004010911299992585(0.0)
480,4 square 0,"(4367, 4367)",0,38141378,190.70689,276.824064,0.002201531089958735(0.0)
481,4 square 1,"(4367, 4367)",0,38141378,190.70689,276.824064,0.004103421220061136(0.0)
482,4 square 0,"(4417, 4417)",0,39019778,195.09889,281.018368,0.0022434872899611946(0.0)
483,4 square 1,"(4417, 4417)",0,39019778,195.09889,281.018368,0.004208377839968307(0.0)
484,4 square 0,"(4467, 4467)",0,39908178,199.54089,289.406976,0.002286449880048167(0.0)
485,4 square 1,"(4467, 4467)",0,39908178,199.54089,289.406976,0.004311944939981913(0.0)
486,4 square 0,"(4515, 4515)",0,40770450,203.85225,291.504128,0.0023283935499785(0.0)
487,4 square 1,"(4515, 4515)",0,40770450,203.85225,291.504128,0.004429773939918959(0.0)
488,4 square 0,"(4564, 4564)",0,41660192,208.30096,295.698432,0.00237117261000094(0.0)
489,4 square 1,"(4564, 4564)",0,41660192,208.30096,295.698432,0.004534995050053112(0.0)
490,4 square 0,"(4612, 4612)",0,42541088,212.70544,308.281344,0.002429311750020133(0.0)
491,4 square 1,"(4612, 4612)",0,42541088,212.70544,308.281344,0.004646929129958153(0.0)
492,4 square 0,"(4659, 4659)",0,43412562,217.06281,310.378496,0.002454863979946822(0.0)
493,4 square 1,"(4659, 4659)",0,43412562,217.06281,310.378496,0.004753155059879646(0.0)
494,4 square 0,"(4706, 4706)",0,44292872,221.46436,318.767104,0.0024988777699763887(0.0)
495,4 square 1,"(4706, 4706)",0,44292872,221.46436,318.767104,0.004871484110044549(0.0)
496,4 square 0,"(4752, 4752)",0,45163008,225.81504,322.961408,0.0025403325200022663(0.0)
497,4 square 1,"(4752, 4752)",0,45163008,225.81504,322.961408,0.004971764410001924(0.0)
498,4 square 0,"(4798, 4798)",0,46041608,230.20804,325.05856,0.0025814134799293244(0.0)
499,4 square 1,"(4798, 4798)",0,46041608,230.20804,325.05856,0.00508148651002557(0.0)
500,4 square 0,"(4844, 4844)",0,46928672,234.64336,333.447168,0.0026285661800648087(0.0)
501,4 square 1,"(4844, 4844)",0,46928672,234.64336,333.447168,0.005254721819947008(0.0)
502,4 square 0,"(4889, 4889)",0,47804642,239.02321,337.641472,0.0026736165200418327(0.0)
503,4 square 1,"(4889, 4889)",0,47804642,239.02321,337.641472,0.0053110472499975(0.0)
504,4 square 0,"(4934, 4934)",0,48688712,243.44356,343.932928,0.0027125897900259588(0.0)
505,4 square 1,"(4934, 4934)",0,48688712,243.44356,343.932928,0.005420148389966926(0.0)
506,4 square 0,"(4978, 4978)",0,49560968,247.80484,348.127232,0.0027544952899916098(0.0)
507,4 square 1,"(4978, 4978)",0,49560968,247.80484,348.127232,0.005534360689925961(0.0)
508,4 square 0,"(5022, 5022)",0,50440968,252.20484,360.710144,0.0027997932999278418(0.0)
509,4 square 1,"(5022, 5022)",0,50440968,252.20484,360.710144,0.0056366200099000705(0.0)
510,4 square 0,"(5066, 5066)",0,51328712,256.64356,362.807296,0.0028421432600589467(0.0)
511,4 square 1,"(5066, 5066)",0,51328712,256.64356,362.807296,0.005753191959956894(0.0)
512,4 square 0,"(5109, 5109)",0,52203762,261.01881,367.0016,0.0028777294300380164(0.0)
513,4 square 1,"(5109, 5109)",0,52203762,261.01881,367.0016,0.005872953840007539(0.0)
514,4 square 0,"(5152, 5152)",0,53086208,265.43104,375.390208,0.002924250650103204(0.0)
515,4 square 1,"(5152, 5152)",0,53086208,265.43104,375.390208,0.005981232320045819(0.0)
516,4 square 0,"(5194, 5194)",0,53955272,269.77636,377.48736,0.0029706770899065303(0.0)
517,4 square 1,"(5194, 5194)",0,53955272,269.77636,377.48736,0.006095595009974204(0.0)
518,4 square 0,"(5236, 5236)",0,54831392,274.15696,385.875968,0.003013947569997981(0.0)
519,4 square 1,"(5236, 5236)",0,54831392,274.15696,385.875968,0.006217361380113289(0.0)
520,4 square 0,"(5278, 5278)",0,55714568,278.57284,390.070272,0.0030582545200013556(0.0)
521,4 square 1,"(5278, 5278)",0,55714568,278.57284,390.070272,0.006326740900112782(0.0)
522,4 square 0,"(5320, 5320)",0,56604800,283.024,392.167424,0.003101327129988931(0.0)
523,4 square 1,"(5320, 5320)",0,56604800,283.024,392.167424,0.00644042833999265(0.0)
524,4 square 0,"(5361, 5361)",0,57480642,287.40321,400.556032,0.0031435572500049603(0.0)
525,4 square 1,"(5361, 5361)",0,57480642,287.40321,400.556032,0.006565175030118553(0.0)
526,4 square 0,"(5402, 5402)",0,58363208,291.81604,404.750336,0.0031908536299306432(0.0)
527,4 square 1,"(5402, 5402)",0,58363208,291.81604,404.750336,0.006680728950013873(0.0)
528,4 square 0,"(5442, 5442)",0,59230728,296.15364,415.236096,0.00323403746006079(0.0)
529,4 square 1,"(5442, 5442)",0,59230728,296.15364,415.236096,0.0067770154200843535(0.0)
530,4 square 0,"(5482, 5482)",0,60104648,300.52324,419.4304,0.003276351220119977(0.0)
531,4 square 1,"(5482, 5482)",0,60104648,300.52324,419.4304,0.006904871769947931(0.0)
532,4 square 0,"(5522, 5522)",0,60984968,304.92484,427.819008,0.0033200571400811897(0.0)
533,4 square 1,"(5522, 5522)",0,60984968,304.92484,427.819008,0.007026961240044329(0.0)
534,4 square 0,"(5562, 5562)",0,61871688,309.35844,432.013312,0.0033633039800042754(0.0)
535,4 square 1,"(5562, 5562)",0,61871688,309.35844,432.013312,0.007134568379988195(0.0)
536,4 square 0,"(5601, 5601)",0,62742402,313.71201,434.110464,0.003406239320029272(0.0)
537,4 square 1,"(5601, 5601)",0,62742402,313.71201,434.110464,0.00725014978001127(0.0)
538,4 square 0,"(5640, 5640)",0,63619200,318.096,442.499072,0.003443313220050186(0.0)
539,4 square 1,"(5640, 5640)",0,63619200,318.096,442.499072,0.007373003889952088(0.0)
540,4 square 0,"(5679, 5679)",0,64502082,322.51041,446.693376,0.0034939136399771086(0.0)
541,4 square 1,"(5679, 5679)",0,64502082,322.51041,446.693376,0.007482399209984578(0.0)
542,4 square 0,"(5718, 5718)",0,65391048,326.95524,452.984832,0.003538866400049301(0.0)
543,4 square 1,"(5718, 5718)",0,65391048,326.95524,452.984832,0.007598075479909312(0.0)
544,4 square 0,"(5756, 5756)",0,66263072,331.31536,457.179136,0.0035842771299940067(0.0)
545,4 square 1,"(5756, 5756)",0,66263072,331.31536,457.179136,0.007720965560001787(0.0)
546,4 square 0,"(5794, 5794)",0,67140872,335.70436,469.762048,0.0036261268400994595(0.0)
547,4 square 1,"(5794, 5794)",0,67140872,335.70436,469.762048,0.007823776449949946(0.0)
548,4 square 0,"(5832, 5832)",0,68024448,340.12224,471.8592,0.0036706573099945673(0.0)
549,4 square 1,"(5832, 5832)",0,68024448,340.12224,471.8592,0.007969837879936676(0.0)
550,4 square 0,"(5869, 5869)",0,68890322,344.45161,476.053504,0.0037151592200098094(0.0)
551,4 square 1,"(5869, 5869)",0,68890322,344.45161,476.053504,0.008073511799884726(0.0)
552,4 square 0,"(5907, 5907)",0,69785298,348.92649,484.442112,0.0037592160000349396(0.0)
553,4 square 1,"(5907, 5907)",0,69785298,348.92649,484.442112,0.008192265490069985(0.0)
554,4 square 0,"(5944, 5944)",0,70662272,353.31136,486.539264,0.0038028082100208848(0.0)
555,4 square 1,"(5944, 5944)",0,70662272,353.31136,486.539264,0.008304697150015273(0.0)
556,4 square 0,"(5981, 5981)",0,71544722,357.72361,494.927872,0.0038489819699316285(0.0)
557,4 square 1,"(5981, 5981)",0,71544722,357.72361,494.927872,0.008423362670000642(0.0)
558,4 square 0,"(6017, 6017)",0,72408578,362.04289,499.122176,0.0038916041300399227(0.0)
559,4 square 1,"(6017, 6017)",0,72408578,362.04289,499.122176,0.008526294389885152(0.0)
560,4 square 0,"(6054, 6054)",0,73301832,366.50916,501.219328,0.003938025980023668(0.0)
561,4 square 1,"(6054, 6054)",0,73301832,366.50916,501.219328,0.00866692529001739(0.0)
562,4 square 0,"(6090, 6090)",0,74176200,370.881,509.607936,0.003981957520009019(0.0)
563,4 square 1,"(6090, 6090)",0,74176200,370.881,509.607936,0.008795076820097164(0.0)
564,4 square 0,"(6126, 6126)",0,75055752,375.27876,513.80224,0.004016319289949024(0.0)
565,4 square 1,"(6126, 6126)",0,75055752,375.27876,513.80224,0.008993822000047658(0.0)
566,4 square 0,"(6161, 6161)",0,75915842,379.57921,524.288,0.0040643824399739965(0.0)
567,4 square 1,"(6161, 6161)",0,75915842,379.57921,524.288,0.009015725880017271(0.0)
568,4 square 0,"(6197, 6197)",0,76805618,384.02809,528.482304,0.004115404460026184(0.0)
569,4 square 1,"(6197, 6197)",0,76805618,384.02809,528.482304,0.009171134960051858(0.0)
