,"Reduce factor, shape, dim",Input size,Sparsity,Total elements,Input memory,Total Memory,GPU clock time py geo (IQR)
275,2 square 1,"(4213, 4213)",0,35498738,177.49369,291.504128,0.0025642000300285872(0.0)
276,2 square 0,"(4265, 4265)",0,36380450,181.90225,299.892736,0.002688979670056142(0.0)
277,2 square 1,"(4265, 4265)",0,36380450,181.90225,299.892736,0.0026375978499709163(0.0)
278,2 square 0,"(4316, 4316)",0,37255712,186.27856,306.184192,0.0027792086800036485(0.0)
279,2 square 1,"(4316, 4316)",0,37255712,186.27856,306.184192,0.002711026420001872(0.0)
280,2 square 0,"(4367, 4367)",0,38141378,190.70689,314.5728,0.002860066400025971(0.0)
281,2 square 1,"(4367, 4367)",0,38141378,190.70689,314.5728,0.0027881857298780234(0.0)
282,2 square 0,"(4417, 4417)",0,39019778,195.09889,320.864256,0.0029483032500138505(0.0)
283,2 square 1,"(4417, 4417)",0,39019778,195.09889,320.864256,0.002856876450096024(0.0)
284,2 square 0,"(4467, 4467)",0,39908178,199.54089,329.252864,0.0030280889199639205(0.0)
285,2 square 1,"(4467, 4467)",0,39908178,199.54089,329.252864,0.0029358900801162236(0.0)
286,2 square 0,"(4515, 4515)",0,40770450,203.85225,331.350016,0.003113505360088311(0.0)
287,2 square 1,"(4515, 4515)",0,40770450,203.85225,331.350016,0.0030158463800034952(0.0)
288,2 square 0,"(4564, 4564)",0,41660192,208.30096,337.641472,0.003202196670026751(0.0)
289,2 square 1,"(4564, 4564)",0,41660192,208.30096,337.641472,0.0031551601699902677(0.0)
290,2 square 0,"(4612, 4612)",0,42541088,212.70544,339.738624,0.0033273173200723248(0.0)
291,2 square 1,"(4612, 4612)",0,42541088,212.70544,339.738624,0.0031702974700601773(0.0)
292,2 square 0,"(4659, 4659)",0,43412562,217.06281,343.932928,0.0033793856299598702(0.0)
293,2 square 1,"(4659, 4659)",0,43412562,217.06281,343.932928,0.0032523827800469006(0.0)
294,2 square 0,"(4706, 4706)",0,44292872,221.46436,352.321536,0.003469202359992778(0.0)
295,2 square 1,"(4706, 4706)",0,44292872,221.46436,352.321536,0.003321802580030635(0.0)
296,2 square 0,"(4752, 4752)",0,45163008,225.81504,358.612992,0.00355297485992196(0.0)
297,2 square 1,"(4752, 4752)",0,45163008,225.81504,358.612992,0.0034068629301327747(0.0)
298,2 square 0,"(4798, 4798)",0,46041608,230.20804,360.710144,0.0036413097099284642(0.0)
299,2 square 1,"(4798, 4798)",0,46041608,230.20804,360.710144,0.003489086310000857(0.0)
300,2 square 0,"(4844, 4844)",0,46928672,234.64336,371.195904,0.0037347737299569415(0.0)
301,2 square 1,"(4844, 4844)",0,46928672,234.64336,371.195904,0.003564580370002659(0.0)
302,2 square 0,"(4889, 4889)",0,47804642,239.02321,377.48736,0.0038223246901179665(0.0)
303,2 square 1,"(4889, 4889)",0,47804642,239.02321,377.48736,0.003641982749977615(0.0)
304,2 square 0,"(4934, 4934)",0,48688712,243.44356,383.778816,0.0039157122699543835(0.0)
305,2 square 1,"(4934, 4934)",0,48688712,243.44356,383.778816,0.003720930950075854(0.0)
306,2 square 0,"(4978, 4978)",0,49560968,247.80484,390.070272,0.004005828359950101(0.0)
307,2 square 1,"(4978, 4978)",0,49560968,247.80484,390.070272,0.0038141538099444004(0.0)
308,2 square 0,"(5022, 5022)",0,50440968,252.20484,402.653184,0.004099577629967825(0.0)
309,2 square 1,"(5022, 5022)",0,50440968,252.20484,402.653184,0.0038830522100033703(0.0)
310,2 square 0,"(5066, 5066)",0,51328712,256.64356,404.750336,0.004196592560037971(0.0)
311,2 square 1,"(5066, 5066)",0,51328712,256.64356,404.750336,0.003967144519992871(0.0)
312,2 square 0,"(5109, 5109)",0,52203762,261.01881,411.041792,0.004280318489909405(0.0)
313,2 square 1,"(5109, 5109)",0,52203762,261.01881,411.041792,0.004048863839998375(0.0)
314,2 square 0,"(5152, 5152)",0,53086208,265.43104,419.4304,0.004369881129969144(0.0)
315,2 square 1,"(5152, 5152)",0,53086208,265.43104,419.4304,0.00411671636000392(0.0)
316,2 square 0,"(5194, 5194)",0,53955272,269.77636,423.624704,0.004463059609988705(0.0)
317,2 square 1,"(5194, 5194)",0,53955272,269.77636,423.624704,0.004208565930020995(0.0)
318,2 square 0,"(5236, 5236)",0,54831392,274.15696,434.110464,0.004549986969941529(0.0)
319,2 square 1,"(5236, 5236)",0,54831392,274.15696,434.110464,0.004288952829956543(0.0)
320,2 square 0,"(5278, 5278)",0,55714568,278.57284,440.40192,0.00465715457990882(0.0)
321,2 square 1,"(5278, 5278)",0,55714568,278.57284,440.40192,0.0043680626200512055(0.0)
322,2 square 0,"(5320, 5320)",0,56604800,283.024,442.499072,0.004756426680105505(0.0)
323,2 square 1,"(5320, 5320)",0,56604800,283.024,442.499072,0.0044447062599647326(0.0)
324,2 square 0,"(5361, 5361)",0,57480642,287.40321,450.88768,0.004863105969998287(0.0)
325,2 square 1,"(5361, 5361)",0,57480642,287.40321,450.88768,0.004524424179980997(0.0)
326,2 square 0,"(5402, 5402)",0,58363208,291.81604,457.179136,0.004970818309957394(0.0)
327,2 square 1,"(5402, 5402)",0,58363208,291.81604,457.179136,0.004611490509996656(0.0)
328,2 square 0,"(5442, 5442)",0,59230728,296.15364,467.664896,0.005078469230065821(0.0)
329,2 square 1,"(5442, 5442)",0,59230728,296.15364,467.664896,0.004691195319901453(0.0)
330,2 square 0,"(5482, 5482)",0,60104648,300.52324,473.956352,0.0051820085900544655(0.0)
331,2 square 1,"(5482, 5482)",0,60104648,300.52324,473.956352,0.0047741854500782215(0.0)
332,2 square 0,"(5522, 5522)",0,60984968,304.92484,482.34496,0.00532857235011761(0.0)
333,2 square 1,"(5522, 5522)",0,60984968,304.92484,482.34496,0.004851291449886048(0.0)
334,2 square 0,"(5562, 5562)",0,61871688,309.35844,488.636416,0.005464585770096164(0.0)
335,2 square 1,"(5562, 5562)",0,61871688,309.35844,488.636416,0.004940687769994838(0.0)
336,2 square 0,"(5601, 5601)",0,62742402,313.71201,490.733568,0.005601495870068902(0.0)
337,2 square 1,"(5601, 5601)",0,62742402,313.71201,490.733568,0.005018019089911832(0.0)
338,2 square 0,"(5640, 5640)",0,63619200,318.096,501.219328,0.005714474159904057(0.0)
339,2 square 1,"(5640, 5640)",0,63619200,318.096,501.219328,0.0050981273599609266(0.0)
340,2 square 0,"(5679, 5679)",0,64502082,322.51041,507.510784,0.0058494412100117184(0.0)
341,2 square 1,"(5679, 5679)",0,64502082,322.51041,507.510784,0.005175361889996566(0.0)
342,2 square 0,"(5718, 5718)",0,65391048,326.95524,513.80224,0.006022174030076713(0.0)
343,2 square 1,"(5718, 5718)",0,65391048,326.95524,513.80224,0.00527453228001832(0.0)
344,2 square 0,"(5756, 5756)",0,66263072,331.31536,520.093696,0.006165644819993758(0.0)
345,2 square 1,"(5756, 5756)",0,66263072,331.31536,520.093696,0.0053459308898891325(0.0)
346,2 square 0,"(5794, 5794)",0,67140872,335.70436,532.676608,0.006303880630002823(0.0)
347,2 square 1,"(5794, 5794)",0,67140872,335.70436,532.676608,0.005414897099981318(0.0)
348,2 square 0,"(5832, 5832)",0,68024448,340.12224,534.77376,0.00644613473006757(0.0)
349,2 square 1,"(5832, 5832)",0,68024448,340.12224,534.77376,0.005513368460087804(0.0)
350,2 square 0,"(5869, 5869)",0,68890322,344.45161,541.065216,0.006583231889962917(0.0)
351,2 square 1,"(5869, 5869)",0,68890322,344.45161,541.065216,0.005594452560035279(0.0)
352,2 square 0,"(5907, 5907)",0,69785298,348.92649,549.453824,0.006729015370074194(0.0)
353,2 square 1,"(5907, 5907)",0,69785298,348.92649,549.453824,0.005681373010011157(0.0)
354,2 square 0,"(5944, 5944)",0,70662272,353.31136,553.648128,0.006873016460012878(0.0)
355,2 square 1,"(5944, 5944)",0,70662272,353.31136,553.648128,0.00575723674002802(0.0)
356,2 square 0,"(5981, 5981)",0,71544722,357.72361,564.133888,0.007019162219949067(0.0)
357,2 square 1,"(5981, 5981)",0,71544722,357.72361,564.133888,0.005916847449989291(0.0)
358,2 square 0,"(6017, 6017)",0,72408578,362.04289,570.425344,0.0071670320299745075(0.0)
359,2 square 1,"(6017, 6017)",0,72408578,362.04289,570.425344,0.005908805320068496(0.0)
360,2 square 0,"(6054, 6054)",0,73301832,366.50916,572.522496,0.007321061459952034(0.0)
361,2 square 1,"(6054, 6054)",0,73301832,366.50916,572.522496,0.0060026396099419795(0.0)
362,2 square 0,"(6090, 6090)",0,74176200,370.881,580.911104,0.007468061630061129(0.0)
363,2 square 1,"(6090, 6090)",0,74176200,370.881,580.911104,0.006091878820006969(0.0)
364,2 square 0,"(6126, 6126)",0,75055752,375.27876,587.20256,0.007622680679924087(0.0)
365,2 square 1,"(6126, 6126)",0,75055752,375.27876,587.20256,0.0061650238200672905(0.0)
366,2 square 0,"(6161, 6161)",0,75915842,379.57921,597.68832,0.00776589048007736(0.0)
367,2 square 1,"(6161, 6161)",0,75915842,379.57921,597.68832,0.006259601509955246(0.0)
368,2 square 0,"(6197, 6197)",0,76805618,384.02809,603.979776,0.007916088869969827(0.0)
369,2 square 1,"(6197, 6197)",0,76805618,384.02809,603.979776,0.006333304750005482(0.0)
370,2 square 0,"(6232, 6232)",0,77675648,388.37824,612.368384,0.008076201590010896(0.0)
371,2 square 1,"(6232, 6232)",0,77675648,388.37824,612.368384,0.006420094029890606(0.0)
372,2 square 0,"(6268, 6268)",0,78575648,392.87824,614.465536,0.008208780490094795(0.0)
373,2 square 1,"(6268, 6268)",0,78575648,392.87824,614.465536,0.006514038329914911(0.0)
374,2 square 0,"(6302, 6302)",0,79430408,397.15204,620.756992,0.008349344070011285(0.0)
375,2 square 1,"(6302, 6302)",0,79430408,397.15204,620.756992,0.006599353509955108(0.0)
376,2 square 0,"(6337, 6337)",0,80315138,401.57569,631.242752,0.00849227933009388(0.0)
377,2 square 1,"(6337, 6337)",0,80315138,401.57569,631.242752,0.006664483450003899(0.0)
378,2 square 0,"(6372, 6372)",0,81204768,406.02384,635.437056,0.008639049850025914(0.0)
379,2 square 1,"(6372, 6372)",0,81204768,406.02384,635.437056,0.006752129639935447(0.0)
380,2 square 0,"(6406, 6406)",0,82073672,410.36836,643.825664,0.008782717689900892(0.0)
381,2 square 1,"(6406, 6406)",0,82073672,410.36836,643.825664,0.0068324191200372295(0.0)
382,2 square 0,"(6440, 6440)",0,82947200,414.736,650.11712,0.008947297139966394(0.0)
383,2 square 1,"(6440, 6440)",0,82947200,414.736,650.11712,0.006921348739997484(0.0)
384,2 square 0,"(6474, 6474)",0,83825352,419.12676,652.214272,0.009105220119963633(0.0)
385,2 square 1,"(6474, 6474)",0,83825352,419.12676,652.214272,0.007018554589885753(0.0)
386,2 square 0,"(6508, 6508)",0,84708128,423.54064,664.797184,0.009234995609876933(0.0)
387,2 square 1,"(6508, 6508)",0,84708128,423.54064,664.797184,0.0070947646599961445(0.0)
388,2 square 0,"(6542, 6542)",0,85595528,427.97764,671.08864,0.009398892259923741(0.0)
389,2 square 1,"(6542, 6542)",0,85595528,427.97764,671.08864,0.0071803532500052825(0.0)
390,2 square 0,"(6575, 6575)",0,86461250,432.30625,677.380096,0.009545951210020576(0.0)
391,2 square 1,"(6575, 6575)",0,86461250,432.30625,677.380096,0.0072639663101290355(0.0)
392,2 square 0,"(6609, 6609)",0,87357762,436.78881,683.671552,0.009694684109999798(0.0)
393,2 square 1,"(6609, 6609)",0,87357762,436.78881,683.671552,0.0073467821600206665(0.0)
394,2 square 0,"(6642, 6642)",0,88232328,441.16164,694.157312,0.009836756019940367(0.0)
395,2 square 1,"(6642, 6642)",0,88232328,441.16164,694.157312,0.00744290265996824(0.0)
396,2 square 0,"(6675, 6675)",0,89111250,445.55625,696.254464,0.00998544183006743(0.0)
397,2 square 1,"(6675, 6675)",0,89111250,445.55625,696.254464,0.007525599180080462(0.0)
398,2 square 0,"(6708, 6708)",0,89994528,449.97264,702.54592,0.01014018166999449(0.0)
399,2 square 1,"(6708, 6708)",0,89994528,449.97264,702.54592,0.007607830419874517(0.0)
400,4 square 0,"(1224, 1224)",0,2996352,14.98176,23.068672,0.00024963492993265393(0.0)
401,4 square 1,"(1224, 1224)",0,2996352,14.98176,23.068672,0.00026429612989886664(0.0)
402,4 square 0,"(1392, 1392)",0,3875328,19.37664,44.040192,0.0002858669999113772(0.0)
403,4 square 1,"(1392, 1392)",0,3875328,19.37664,44.040192,0.0003289902899996377(0.0)
404,4 square 0,"(1542, 1542)",0,4755528,23.77764,44.040192,0.0003190728499612305(0.0)
405,4 square 1,"(1542, 1542)",0,4755528,23.77764,44.040192,0.000395634420128772(0.0)
406,4 square 0,"(1678, 1678)",0,5631368,28.15684,46.137344,0.0003663452799082734(0.0)
407,4 square 1,"(1678, 1678)",0,5631368,28.15684,46.137344,0.0004703279701061547(0.0)
408,4 square 0,"(1804, 1804)",0,6508832,32.54416,50.331648,0.00041448193005635405(0.0)
409,4 square 1,"(1804, 1804)",0,6508832,32.54416,50.331648,0.0005495916400104761(0.0)
410,4 square 0,"(1922, 1922)",0,7388168,36.94084,54.525952,0.0004552723199594766(0.0)
411,4 square 1,"(1922, 1922)",0,7388168,36.94084,54.525952,0.000618015850050142(0.0)
412,4 square 0,"(2033, 2033)",0,8266178,41.33089,56.623104,0.0004880479400162585(0.0)
413,4 square 1,"(2033, 2033)",0,8266178,41.33089,56.623104,0.0006846540700644254(0.0)
414,4 square 0,"(2139, 2139)",0,9150642,45.75321,60.817408,0.0005261614700430073(0.0)
415,4 square 1,"(2139, 2139)",0,9150642,45.75321,60.817408,0.0007548589399084449(0.0)
416,4 square 0,"(2239, 2239)",0,10026242,50.13121,85.983232,0.0005581094400258735(0.0)
417,4 square 1,"(2239, 2239)",0,10026242,50.13121,85.983232,0.0008281334998901002(0.0)
418,4 square 0,"(2335, 2335)",0,10904450,54.52225,79.691776,0.0005941929201071616(0.0)
419,4 square 1,"(2335, 2335)",0,10904450,54.52225,79.691776,0.0008915666599932593(0.0)
420,4 square 0,"(2427, 2427)",0,11780658,58.90329,83.88608,0.0006306459099869243(0.0)
421,4 square 1,"(2427, 2427)",0,11780658,58.90329,83.88608,0.0009676040500926319(0.0)
422,4 square 0,"(2516, 2516)",0,12660512,63.30256,90.177536,0.0006654714199248701(0.0)
423,4 square 1,"(2516, 2516)",0,12660512,63.30256,90.177536,0.0010277749499073253(0.0)
424,4 square 0,"(2602, 2602)",0,13540808,67.70404,92.274688,0.0006992331199580803(0.0)
425,4 square 1,"(2602, 2602)",0,13540808,67.70404,92.274688,0.0011000661599973682(0.0)
426,4 square 0,"(2685, 2685)",0,14418450,72.09225,96.468992,0.0007356959200114943(0.0)
427,4 square 1,"(2685, 2685)",0,14418450,72.09225,96.468992,0.0011835730500752107(0.0)
428,4 square 0,"(2766, 2766)",0,15301512,76.50756,123.731968,0.0007723162201000378(0.0)
429,4 square 1,"(2766, 2766)",0,15301512,76.50756,123.731968,0.0012520723999477922(0.0)
430,4 square 0,"(2844, 2844)",0,16176672,80.88336,125.82912,0.0008099154700175859(0.0)
431,4 square 1,"(2844, 2844)",0,16176672,80.88336,125.82912,0.0013228153799718712(0.0)
432,4 square 0,"(2920, 2920)",0,17052800,85.264,130.023424,0.0008473630298976787(0.0)
433,4 square 1,"(2920, 2920)",0,17052800,85.264,130.023424,0.0014017198800866026(0.0)
434,4 square 0,"(2994, 2994)",0,17928072,89.64036,134.217728,0.0008861447100935038(0.0)
435,4 square 1,"(2994, 2994)",0,17928072,89.64036,134.217728,0.0014807777699024883(0.0)
436,4 square 0,"(3067, 3067)",0,18812978,94.06489,136.31488,0.0009268297901144252(0.0)
437,4 square 1,"(3067, 3067)",0,18812978,94.06489,136.31488,0.0015505417999520433(0.0)
438,4 square 0,"(3138, 3138)",0,19694088,98.47044,144.703488,0.0009720399200159591(0.0)
439,4 square 1,"(3138, 3138)",0,19694088,98.47044,144.703488,0.0016293486198992468(0.0)
440,4 square 0,"(3207, 3207)",0,20569698,102.84849,148.897792,0.0010096215399971699(0.0)
441,4 square 1,"(3207, 3207)",0,20569698,102.84849,148.897792,0.00171481853001751(0.0)
442,4 square 0,"(3275, 3275)",0,21451250,107.25625,155.189248,0.0012073887498991098(0.0)
443,4 square 1,"(3275, 3275)",0,21451250,107.25625,155.189248,0.0018665617601072882(0.0)
444,4 square 0,"(3341, 3341)",0,22324562,111.62281,159.383552,0.0010981596499914303(0.0)
445,4 square 1,"(3341, 3341)",0,22324562,111.62281,159.383552,0.0018688857500092125(0.0)
446,4 square 0,"(3406, 3406)",0,23201672,116.00836,167.77216,0.001136238300096011(0.0)
447,4 square 1,"(3406, 3406)",0,23201672,116.00836,167.77216,0.0019402069300122093(0.0)
448,4 square 0,"(3470, 3470)",0,24081800,120.409,169.869312,0.0011777925299247727(0.0)
449,4 square 1,"(3470, 3470)",0,24081800,120.409,169.869312,0.002022160480119055(0.0)
450,4 square 0,"(3533, 3533)",0,24964178,124.82089,174.063616,0.0012191437600995415(0.0)
451,4 square 1,"(3533, 3533)",0,24964178,124.82089,174.063616,0.002109107279975433(0.0)
452,4 square 0,"(3595, 3595)",0,25848050,129.24025,182.452224,0.001260577859939076(0.0)
453,4 square 1,"(3595, 3595)",0,25848050,129.24025,182.452224,0.0021952556699397973(0.0)
454,4 square 0,"(3655, 3655)",0,26718050,133.59025,184.549376,0.0013050828500126954(0.0)
455,4 square 1,"(3655, 3655)",0,26718050,133.59025,184.549376,0.002274826429929817(0.0)
456,4 square 0,"(3715, 3715)",0,27602450,138.01225,192.937984,0.0013481691599008627(0.0)
457,4 square 1,"(3715, 3715)",0,27602450,138.01225,192.937984,0.002345544150011847(0.0)
458,4 square 0,"(3773, 3773)",0,28471058,142.35529,197.132288,0.0013886984599230346(0.0)
459,4 square 1,"(3773, 3773)",0,28471058,142.35529,197.132288,0.0024449506899691187(0.0)
460,4 square 0,"(3831, 3831)",0,29353122,146.76561,199.22944,0.0014313679799670353(0.0)
461,4 square 1,"(3831, 3831)",0,29353122,146.76561,199.22944,0.0025300505899940617(0.0)
462,4 square 0,"(3888, 3888)",0,30233088,151.16544,207.618048,0.0014758987299865111(0.0)
463,4 square 1,"(3888, 3888)",0,30233088,151.16544,207.618048,0.002607218110060785(0.0)
464,4 square 0,"(3944, 3944)",0,31110272,155.55136,211.812352,0.0015223378800146748(0.0)
465,4 square 1,"(3944, 3944)",0,31110272,155.55136,211.812352,0.0026952947401150595(0.0)
466,4 square 0,"(4000, 4000)",0,32000000,160.0,220.20096,0.0015706966500147247(0.0)
467,4 square 1,"(4000, 4000)",0,32000000,160.0,220.20096,0.002777800650073914(0.0)
468,4 square 0,"(4054, 4054)",0,32869832,164.34916,222.298112,0.0016141644799790812(0.0)
469,4 square 1,"(4054, 4054)",0,32869832,164.34916,222.298112,0.0028754519700305535(0.0)
470,4 square 0,"(4108, 4108)",0,33751328,168.75664,230.68672,0.0016561310899851378(0.0)
471,4 square 1,"(4108, 4108)",0,33751328,168.75664,230.68672,0.002962019750120817(0.0)
472,4 square 0,"(4161, 4161)",0,34627842,173.13921,234.881024,0.0017016124200017657(0.0)
473,4 square 1,"(4161, 4161)",0,34627842,173.13921,234.881024,0.0030481022100138943(0.0)
474,4 square 0,"(4213, 4213)",0,35498738,177.49369,236.978176,0.0017478163399209734(0.0)
475,4 square 1,"(4213, 4213)",0,35498738,177.49369,236.978176,0.003138063889928162(0.0)
476,4 square 0,"(4265, 4265)",0,36380450,181.90225,245.366784,0.0017943254199053627(0.0)
477,4 square 1,"(4265, 4265)",0,36380450,181.90225,245.366784,0.0032511984699522146(0.0)
478,4 square 0,"(4316, 4316)",0,37255712,186.27856,249.561088,0.0018432550699799322(0.0)
479,4 square 1,"(4316, 4316)",0,37255712,186.27856,249.561088,0.003318346549931448(0.0)
480,4 square 0,"(4367, 4367)",0,38141378,190.70689,255.852544,0.0018902601899753791(0.0)
481,4 square 1,"(4367, 4367)",0,38141378,190.70689,255.852544,0.0034028126500197688(0.0)
482,4 square 0,"(4417, 4417)",0,39019778,195.09889,260.046848,0.0019381763398996555(0.0)
483,4 square 1,"(4417, 4417)",0,39019778,195.09889,260.046848,0.0034986726799979806(0.0)
484,4 square 0,"(4467, 4467)",0,39908178,199.54089,268.435456,0.0019871987600345166(0.0)
485,4 square 1,"(4467, 4467)",0,39908178,199.54089,268.435456,0.003603552060085349(0.0)
486,4 square 0,"(4515, 4515)",0,40770450,203.85225,270.532608,0.0020404035999672487(0.0)
487,4 square 1,"(4515, 4515)",0,40770450,203.85225,270.532608,0.003688908559997799(0.0)
488,4 square 0,"(4564, 4564)",0,41660192,208.30096,274.726912,0.0020886620800592936(0.0)
489,4 square 1,"(4564, 4564)",0,41660192,208.30096,274.726912,0.0038016779199824668(0.0)
490,4 square 0,"(4612, 4612)",0,42541088,212.70544,295.698432,0.0021323399199172856(0.0)
491,4 square 1,"(4612, 4612)",0,42541088,212.70544,295.698432,0.0038959759099816437(0.0)
492,4 square 0,"(4659, 4659)",0,43412562,217.06281,297.795584,0.002182364129985217(0.0)
493,4 square 1,"(4659, 4659)",0,43412562,217.06281,297.795584,0.003991810389998136(0.0)
494,4 square 0,"(4706, 4706)",0,44292872,221.46436,306.184192,0.0022339956900395918(0.0)
495,4 square 1,"(4706, 4706)",0,44292872,221.46436,306.184192,0.0040846130500722215(0.0)
496,4 square 0,"(4752, 4752)",0,45163008,225.81504,310.378496,0.0022854028300207576(0.0)
497,4 square 1,"(4752, 4752)",0,45163008,225.81504,310.378496,0.00418893907990423(0.0)
498,4 square 0,"(4798, 4798)",0,46041608,230.20804,312.475648,0.002336460910009919(0.0)
499,4 square 1,"(4798, 4798)",0,46041608,230.20804,312.475648,0.004288499700051034(0.0)
500,4 square 0,"(4844, 4844)",0,46928672,234.64336,320.864256,0.002388969620078569(0.0)
501,4 square 1,"(4844, 4844)",0,46928672,234.64336,320.864256,0.00438880441011861(0.0)
502,4 square 0,"(4889, 4889)",0,47804642,239.02321,325.05856,0.0024413995999202596(0.0)
503,4 square 1,"(4889, 4889)",0,47804642,239.02321,325.05856,0.004477617620141245(0.0)
504,4 square 0,"(4934, 4934)",0,48688712,243.44356,331.350016,0.002495715210097842(0.0)
505,4 square 1,"(4934, 4934)",0,48688712,243.44356,331.350016,0.0045660452199808785(0.0)
506,4 square 0,"(4978, 4978)",0,49560968,247.80484,335.54432,0.002558118330052821(0.0)
507,4 square 1,"(4978, 4978)",0,49560968,247.80484,335.54432,0.004675196859898279(0.0)
508,4 square 0,"(5022, 5022)",0,50440968,252.20484,346.03008,0.002605755830009002(0.0)
509,4 square 1,"(5022, 5022)",0,50440968,252.20484,346.03008,0.004772086520097219(0.0)
510,4 square 0,"(5066, 5066)",0,51328712,256.64356,348.127232,0.002654123329994036(0.0)
511,4 square 1,"(5066, 5066)",0,51328712,256.64356,348.127232,0.004867740259942366(0.0)
512,4 square 0,"(5109, 5109)",0,52203762,261.01881,352.321536,0.002712722050055163(0.0)
513,4 square 1,"(5109, 5109)",0,52203762,261.01881,352.321536,0.004980956880026497(0.0)
514,4 square 0,"(5152, 5152)",0,53086208,265.43104,360.710144,0.0027693839999847116(0.0)
515,4 square 1,"(5152, 5152)",0,53086208,265.43104,360.710144,0.005072438240022166(0.0)
516,4 square 0,"(5194, 5194)",0,53955272,269.77636,362.807296,0.0028243574799853375(0.0)
517,4 square 1,"(5194, 5194)",0,53955272,269.77636,362.807296,0.0051862685199012045(0.0)
518,4 square 0,"(5236, 5236)",0,54831392,274.15696,371.195904,0.002887206119921757(0.0)
519,4 square 1,"(5236, 5236)",0,54831392,274.15696,371.195904,0.005294821330026025(0.0)
520,4 square 0,"(5278, 5278)",0,55714568,278.57284,375.390208,0.0029596517099707855(0.0)
521,4 square 1,"(5278, 5278)",0,55714568,278.57284,375.390208,0.005417859389999649(0.0)
522,4 square 0,"(5320, 5320)",0,56604800,283.024,377.48736,0.003005098480061861(0.0)
523,4 square 1,"(5320, 5320)",0,56604800,283.024,377.48736,0.005519356970035005(0.0)
524,4 square 0,"(5361, 5361)",0,57480642,287.40321,385.875968,0.0030674968801031356(0.0)
525,4 square 1,"(5361, 5361)",0,57480642,287.40321,385.875968,0.005630896310030949(0.0)
526,4 square 0,"(5402, 5402)",0,58363208,291.81604,390.070272,0.0031239266999182292(0.0)
527,4 square 1,"(5402, 5402)",0,58363208,291.81604,390.070272,0.005756152980029583(0.0)
528,4 square 0,"(5442, 5442)",0,59230728,296.15364,398.45888,0.003185307170060696(0.0)
529,4 square 1,"(5442, 5442)",0,59230728,296.15364,398.45888,0.005820287849928718(0.0)
530,4 square 0,"(5482, 5482)",0,60104648,300.52324,402.653184,0.003244836550002219(0.0)
531,4 square 1,"(5482, 5482)",0,60104648,300.52324,402.653184,0.005923050209967187(0.0)
532,4 square 0,"(5522, 5522)",0,60984968,304.92484,411.041792,0.0033056641700386536(0.0)
533,4 square 1,"(5522, 5522)",0,60984968,304.92484,411.041792,0.0060500749100174285(0.0)
534,4 square 0,"(5562, 5562)",0,61871688,309.35844,415.236096,0.0033682104499894194(0.0)
535,4 square 1,"(5562, 5562)",0,61871688,309.35844,415.236096,0.006148625710047781(0.0)
536,4 square 0,"(5601, 5601)",0,62742402,313.71201,417.333248,0.003426239690015791(0.0)
537,4 square 1,"(5601, 5601)",0,62742402,313.71201,417.333248,0.006266922319919104(0.0)
538,4 square 0,"(5640, 5640)",0,63619200,318.096,425.721856,0.0034835571800067556(0.0)
539,4 square 1,"(5640, 5640)",0,63619200,318.096,425.721856,0.006358070229907753(0.0)
540,4 square 0,"(5679, 5679)",0,64502082,322.51041,429.91616,0.0035464525199495256(0.0)
541,4 square 1,"(5679, 5679)",0,64502082,322.51041,429.91616,0.006520709729957161(0.0)
542,4 square 0,"(5718, 5718)",0,65391048,326.95524,436.207616,0.003724316089937929(0.0)
543,4 square 1,"(5718, 5718)",0,65391048,326.95524,436.207616,0.0065716026700101795(0.0)
544,4 square 0,"(5756, 5756)",0,66263072,331.31536,440.40192,0.0036773865100985857(0.0)
545,4 square 1,"(5756, 5756)",0,66263072,331.31536,440.40192,0.006682505509961629(0.0)
546,4 square 0,"(5794, 5794)",0,67140872,335.70436,450.88768,0.003738381149887573(0.0)
547,4 square 1,"(5794, 5794)",0,67140872,335.70436,450.88768,0.00675457886987715(0.0)
548,4 square 0,"(5832, 5832)",0,68024448,340.12224,452.984832,0.0038027213999885135(0.0)
549,4 square 1,"(5832, 5832)",0,68024448,340.12224,452.984832,0.006867015610041562(0.0)
550,4 square 0,"(5869, 5869)",0,68890322,344.45161,457.179136,0.00386518471990712(0.0)
551,4 square 1,"(5869, 5869)",0,68890322,344.45161,457.179136,0.00697518807995948(0.0)
552,4 square 0,"(5907, 5907)",0,69785298,348.92649,465.567744,0.0039305626400164325(0.0)
553,4 square 1,"(5907, 5907)",0,69785298,348.92649,465.567744,0.007076209639926674(0.0)
554,4 square 0,"(5944, 5944)",0,70662272,353.31136,467.664896,0.003997728740068851(0.0)
555,4 square 1,"(5944, 5944)",0,70662272,353.31136,467.664896,0.007195136730006197(0.0)
556,4 square 0,"(5981, 5981)",0,71544722,357.72361,476.053504,0.004060163700050907(0.0)
557,4 square 1,"(5981, 5981)",0,71544722,357.72361,476.053504,0.007290758190065389(0.0)
558,4 square 0,"(6017, 6017)",0,72408578,362.04289,480.247808,0.0041239301800669636(0.0)
559,4 square 1,"(6017, 6017)",0,72408578,362.04289,480.247808,0.00738070803010487(0.0)
560,4 square 0,"(6054, 6054)",0,73301832,366.50916,482.34496,0.0041962770599639045(0.0)
561,4 square 1,"(6054, 6054)",0,73301832,366.50916,482.34496,0.007500887180067366(0.0)
562,4 square 0,"(6090, 6090)",0,74176200,370.881,490.733568,0.004253834709961666(0.0)
